,FEED1MASSFLOW,FEED1TEMP,PROD1MASSFLOW,PROD1TEMP,E1FOULING,E2FOULING,PROD1E1IN,PROD1OUT,FEED1E1OUT,FEED1OUT
207,20670.0,18.5375,24340.0,98.9325,0.001731329,0.001516449,91.25990881632953,84.27678535189739,26.7856443873618,35.734111324843184
208,18670.0,32.0625,46380.0,107.2575,0.001016853,0.0007509390000000001,101.23430617590179,95.57683286084239,46.00171187713289,60.90932566086974
209,23890.0,20.1625,56140.0,122.6475,0.001682981,0.000364155,111.11385311425403,106.48904873257447,31.003217079024807,58.09117124832318
210,25550.0,19.8625,54540.0,104.4225,0.000707963,0.002636511,101.90330892465312,94.38929782023314,35.96963882736003,41.31323680973179
211,27730.0,17.7625,26700.0,94.3875,0.001151153,0.000503827,82.26368375494576,74.76691180436967,24.970242841608638,36.54297908811782
212,22610.0,26.4875,32860.0,113.8725,0.001497647,0.001664179,107.61405408809838,100.61197633876077,36.5854088618741,45.645591579592235
213,24230.0,19.7375,34820.0,99.02250000000001,0.000597837,0.001997243,94.651543940983,84.49897796847551,34.234910441800366,40.4686552213426
214,29670.0,15.7875,51780.0,131.8725,0.001398265,0.000428619,118.25669538949262,111.72223595886146,27.207134620543343,51.0424166713338
215,26030.0,27.3125,56780.0,129.8025,0.000562919,0.002523699,126.85283762993834,116.42112061196349,49.884958716470294,56.36224312690854
216,10190.0,21.2125,50460.0,94.5225,0.001481531,0.001194129,91.11636646645945,87.43041077584053,39.37231329486383,56.123103610580074
217,10350.0,33.1875,21420.0,109.5075,0.001803851,0.001554053,102.7631841085526,95.900025266596,47.14496282776366,61.06043834627138
218,17810.0,31.4375,43580.0,109.4175,0.002824531000000001,0.002327621,105.98879983811196,102.83848669095067,38.98393924414671,47.333958869427306
219,20870.0,25.2125,57220.00000000001,94.0275,0.000745567,0.002147659,91.82316929150971,86.37980160011949,40.26482992865607,46.262213376164084
220,13850.0,10.4375,37820.0,100.6425,0.001519135,0.000912099,93.49348569487495,87.78070125533128,26.220249689771094,45.582688981032675
221,27070.0,11.1375,25900.0,110.2725,0.000326551,0.002897053,104.92331208716928,85.79500977428683,29.424228160449047,34.51863787127269
222,24170.0,12.8125,24700.0,127.1475,0.001895175,0.002821845,119.85340016791616,109.81299703750699,23.022494227971833,30.493964091283715
223,23690.0,26.2125,44180.0,99.8325,0.000364155,0.000509199,92.73532128723696,83.35217282906547,43.57227634729338,56.72847045861312
224,29090.0,33.3125,47540.0,133.4925,0.002091253,0.000433991,120.67126672299952,116.24172445829936,40.54425928553604,61.614963206796176
225,10590.0,23.3875,25580.0,121.4325,0.001470787,0.002781555000000001,116.479039500515,107.53293712059059,44.931265905434145,56.909579334324064
226,18950.0,10.5875,34140.0,104.6475,0.001164583,0.002851391,100.59138754524827,92.19427181288194,25.883390111694382,33.1325776650541
227,14910.0,25.4875,34660.0,105.2775,0.001043713,0.002843333,102.12703652921914,94.68262395250622,42.61504025807693,49.8989585592509
228,13290.0,20.3125,24060.0,118.1025,0.0008046590000000001,0.000318493,103.0139953957684,91.50467066529262,41.03839380148912,68.31982948122493
229,28190.0,26.3875,59820.0,91.5525,0.002153031,0.000853007,86.89715401010329,84.53079635068423,31.450751485258365,41.248824100358036
230,22730.0,17.5375,38420.0,117.9225,0.000630069,0.001766247,112.43431950501866,100.51872262156911,37.601121753074665,46.858472275008864
231,14810.0,13.0875,45420.0,129.3075,0.002319563,0.002741265,125.24410608556411,120.05953479390791,28.83021301716252,41.34029899313583
232,28170.0,26.3625,55500.0,113.1525,0.002781555000000001,0.002290017,109.83259738084939,106.96260548648632,32.052621353706854,38.569233173189275
233,11350.0,22.6625,42700.0,131.9175,0.002698289,0.000664987,122.51817047114258,118.33956784349198,38.390353155718344,73.99542874761977
234,21710.0,30.2625,44580.0,115.2225,0.001819967,0.002088567,111.24561453555623,106.59144401020978,39.9372332948534,48.08179054374324
235,15010.0,28.7625,23820.0,114.3675,0.002821845,0.000651557,101.83056503145218,96.75090057866822,36.764092362276244,56.583157664418195
236,29050.0,26.2375,21940.0,94.9725,0.001908605,0.001296197,86.71899020110686,80.64858113119573,30.77076008801606,36.954949646984744
237,22330.0,19.1375,29580.0,114.7725,0.001801165,0.002488781,109.12723394122395,101.69597233354932,28.949228192367116,36.40289006518077
238,13130.0,32.2625,34940.0,126.6975,0.002768125,0.002846019,122.62296404146139,118.07589606806482,44.364698796378775,55.24829262589435
239,12130.0,27.7875,33380.0,111.4425,0.002088567,0.001379463,105.56080227251147,100.64425568827659,41.24115528867708,57.37225371961375
240,17390.0,18.9875,48980.0,122.6025,0.000468909,0.001954267,119.01072401595911,107.51416863155526,51.28712929930197,61.437319396011446
241,24910.0,11.7125,42340.0,131.6475,0.002789613,0.002888995,126.8903992584942,121.8170287525769,20.394474978042922,28.53762136255841
242,17850.0,15.0625,25540.0,129.9375,0.000425933,0.001129665,119.05963561743181,100.08446407942864,42.19298053896915,57.81681301876813
243,11410.0,19.2375,46220.0,131.5125,0.002349109,0.001701783,126.3512297704483,121.7331226749638,38.00158807612843,59.03646672276119
244,26670.0,12.4875,55980.0,94.2975,0.001285453,0.000442049,86.02593863687292,81.52706495187084,21.93462088214028,39.166182948979326
245,11210.0,16.5625,35660.0,114.4575,0.0004930830000000001,0.002660685,111.37176191740457,99.7719115898472,53.2838493749407,63.102490718515014
246,26770.0,18.5875,45820.0,110.2275,0.002075137,0.002276587,106.14914849451003,101.59813583509106,26.39101895545184,33.3237022350649
247,29350.0,10.1375,43060.0,106.9425,0.000388329,0.001059829,100.01049783841586,86.96784524603328,29.243922647173292,39.35268561065487
248,14050.0,10.9875,30940.0,122.0625,0.0009765630000000002,0.000613953,109.95429454905741,99.37162623193927,34.25608160326004,60.90510882145037
249,22530.0,25.6625,28580.0,110.3175,0.001672237,0.000836891,99.98278599317683,93.36773495259956,33.980108682750824,47.016502094223256
250,23330.0,33.8875,48620.0,90.1125,0.0007509390000000001,0.001527193,87.31072509232018,82.27246348383244,44.40642270439099,50.20323373217502
251,28670.0,21.3625,26100.0,128.1375,0.000270145,0.000619325,112.79871112716694,92.58009919388934,39.66533173332738,53.64548138266946
252,26430.0,31.1125,39940.0,133.4025,0.001844141,0.001116235,124.80972127621271,118.75801943345573,40.26642976176771,53.327042651002614
253,18450.0,15.6375,23500.0,94.7925,0.000417875,0.000544117,83.74056955766571,71.48432591772394,31.175797107605604,45.13901271686893
254,12030.0,15.3875,23700.0,107.7975,0.000742881,0.002136915000000001,102.07167565924249,89.89192106539599,39.232114333948914,50.45270746963848
255,21470.0,21.2625,29700.0,121.0275,0.000879867,0.001387521,112.73077251367232,101.11652025496801,37.255031905164856,48.71825376780811
256,18190.0,16.2375,27700.0,128.0925,0.000734823,0.000350725,110.5154310157194,97.26579171974737,36.34219879709792,63.14659772831794
257,12470.0,24.3625,52900.0,97.8075,0.001352603,0.002324935,95.58364208904521,91.60051441473581,41.37190014401705,50.74141399537905
258,11610.0,17.4375,50540.0,109.5975,0.000251343,0.002531757,107.80472588466165,97.26605909109941,63.078901081713695,70.89042409391408
259,11530.0,28.1625,47580.0,104.7825,0.001092061,0.0005709770000000001,99.26692655228709,94.30819196129056,48.48751547172134,71.18699813804312
260,29070.0,29.8625,54660.0,120.1275,0.001234419,0.000603209,111.71413686592729,106.26711388198805,40.05935234335732,55.8668646289554
261,13870.0,16.5125,36020.0,122.2875,0.001535251,0.002496839,117.67703928147881,110.19438075842157,35.92479521530703,47.898961552896594
262,10570.0,31.8625,33940.0,96.5925,0.001696411,0.001124293,91.99169325886817,87.82272883603497,45.170079431256625,59.858019241985346
263,13910.0,22.5125,49940.0,131.4225,0.002886309,0.002384027,127.47724345776538,123.77809527427127,35.83663311302371,50.077552215480125
264,17530.0,24.0625,50500.0,95.7825,0.002424317,0.001226361,91.50924672310697,88.76222463336154,31.91526054047563,44.128091541095046
265,25010.0,20.2875,29860.0,93.8925,0.000506513,0.001965011,89.2044731062656,78.27950352955975,33.24974672027804,38.80161859298545
266,24930.0,19.4125,55940.0,92.0925,0.001247849,0.002163775,89.45411889450344,85.02241645075856,29.18429077065673,35.058726388340574
267,26930.0,28.9875,54220.0,110.3625,0.000519943,0.002537129,107.90875419554362,99.16147187722856,46.490900494416394,51.41539419358435
268,28750.0,10.9375,41860.0,96.6375,0.001049085,0.001771619,91.86651815895806,84.6361304610943,21.47512081251324,28.3788633022246
269,24810.0,10.1875,36180.0,121.2075,0.001513763,0.002574733,115.86797499521015,107.46246179445802,22.512364390966525,30.300219962085862
270,13170.0,33.5875,57580.0,133.7625,0.002448491,0.001433183,129.26271553147404,125.88894723683188,48.393554520325665,68.26122205906506
271,20330.0,17.1375,37180.0,125.5725,0.000648871,0.000579035,113.95844650996395,101.9174535244004,39.12794422453595,60.39855895072628
272,19150.0,15.9875,46660.0,125.4825,0.001156525,0.001615831,119.98593174573779,112.14803145778671,35.0969439442286,48.509753418761875
273,16130.0,14.7125,23660.0,91.3275,0.002107369,0.002048277,85.43494278947725,79.50229578226828,23.404377837575453,31.979721076581313
274,16830.0,21.9875,58260.00000000001,132.1425,0.001290825,0.002179891,128.64394603102858,122.51921326154888,43.24848719263571,55.44448371818845
275,19030.0,14.5375,37620.0,92.9025,0.0008664370000000001,0.001715213,88.5455355244701,81.01004739477997,29.390582879848807,37.935108320139875
276,14390.0,34.08750000000001,21020.0,109.4625,0.001618517,0.000756311,98.82414024813227,91.59954914273789,44.418471837233824,59.8965504673634
277,16430.0,30.5125,41420.0,98.6625,0.002488781,0.002373283,95.66775843154369,92.54741849434237,38.266714111712076,45.76109445058614
278,10690.0,10.6625,29740.0,129.6225,0.002139601,0.001556739,121.37550717809034,114.0698305063633,31.064661992789183,54.08498307610569
279,20650.0,30.2125,48820.0,124.1325,0.001425125,0.002225553,120.42857826285956,114.57535472853766,43.90346835149563,52.67948168677191
280,29550.0,14.9875,28820.0,112.5675,0.000885239,0.000361469,95.56191713981576,85.05094735965179,25.22362958895593,41.703324006506364
281,27110.0,24.0375,59300.0,122.1975,0.002523699,0.000638127,113.57397410351689,110.3992102285485,30.96204007595918,49.810205005707644
282,27630.0,33.1625,40780.0,109.1475,0.001631947,0.002314191,105.48510458276411,100.54650007254332,40.50857423616196,45.8881924061202
283,11870.0,16.4375,35740.0,94.5675,0.001785049,0.002676801,91.41276574261235,86.58110696576495,30.91087736108568,40.33358676479662
284,19670.0,32.7625,43860.0,102.8925,0.002846019,0.002757381,100.16946057489776,97.34111078981198,38.93454241832052,44.96676875196937
285,14170.0,29.2875,31580.0,121.9275,0.001059829,0.000936273,113.66002754449045,104.89618522890021,48.7302499255386,67.19825770055309
286,22490.0,17.8375,22540.0,132.2775,0.000366841,0.001559425,121.71349427214398,99.3954319796311,40.155841389945806,50.789189784035045
287,22470.0,25.5375,40180.0,134.0775,0.000259401,0.002034847,129.56622010617463,111.43364059602658,57.96814411462901,66.12445670631126
288,26210.0,11.0875,33580.0,104.9625,0.000345353,0.002902425,101.06827216765322,85.56283663689146,30.909349013772953,35.868151619787454
289,23870.0,21.3375,25380.0,103.0725,0.0008744950000000001,0.000721393,91.91299168062523,82.07259427657556,31.734909000540142,43.51312377822455
290,28590.0,16.8125,25060.0,107.4825,0.001578227,0.001795793,99.47245390031799,90.84329801918136,24.302050220023204,31.27775808377703
291,15530.0,33.21250000000001,52100.0,103.0275,0.001051771,0.001959639,100.50144587963473,95.73942248742355,49.070660938921094,57.508030948385
292,28470.0,15.9375,36940.0,134.4375,0.002606965,0.001290825,124.4956721520245,118.75650188057665,23.437341338512056,36.4059193420689
293,10970.0,29.6375,37540.0,107.0775,0.001175327,0.000299691,98.8582929685889,93.31876673035487,48.553575799832515,76.62881288602449
294,12570.0,14.3125,28780.0,116.9325,0.002072451,0.001019539,107.18065266317961,100.47086454711086,29.436973278374523,51.69544870584929
295,12750.0,23.0625,58940.0,94.4775,0.001465415,0.001306941,91.46992566286423,88.19710173730056,38.46537171907687,52.2668709187692
296,23450.0,16.9875,27380.0,133.0875,0.001755503,0.000683789,116.47600027391837,107.51696501583501,27.45159123560734,46.90078456971361
297,21590.0,33.6125,48060.0,127.4175,0.001333801,0.002230925,123.66402037294148,117.47102739297884,47.401343470572215,55.795883781335704
298,27910.0,31.2375,32180.0,131.3775,0.000377585,0.002155717,125.79936717501022,108.4768577192014,51.195127738958604,57.672988365588765
299,24950.0,15.4625,47780.0,106.6275,0.002045591,0.001930093,102.24089632154318,97.96146537126617,23.834376948091005,32.18553277554474
300,20390.0,13.7125,41340.0,96.9975,0.000530687,0.002112741,93.49227324716344,83.74298343366422,33.3911794651346,40.44237314129356
301,27250.0,25.7625,57980.0,126.4275,0.000399073,0.001457357,122.15537935089861,110.47690890349617,50.546656939753746,59.68088804062597
302,29370.0,23.1875,42380.0,117.2475,0.002405515,0.002706347,113.25685562893955,108.7807159861718,29.683834039614396,35.43132341990679
303,27310.0,25.3875,40340.0,106.3125,0.002440433000000001,0.002698289,102.74632852735124,98.8093078285255,31.216510675831103,36.453774487992916
304,24030.0,34.3875,51700.0,103.4325,0.000442049,0.002469979,101.32197468293754,93.23671128450775,51.57615199814512,56.0987206930148
305,16050.0,23.3125,27740.0,98.8875,0.000382957,0.001100119,92.57743613371548,80.90291338782515,43.37784525261941,54.21393403370109
306,11650.0,22.3125,41020.0,129.7125,0.001368719,0.002534443,125.91845239912237,118.68772623842835,47.79411852530154,61.2421664020394
307,23810.0,24.3125,34380.0,120.6225,0.001642691,0.002424317,115.5182364734979,108.33290861296808,34.64892751644072,42.01131411201072
308,11630.0,22.3375,40620.0,98.7525,0.002026789,0.001328429,94.24199172194199,90.39714107547445,35.677417701519744,51.31874746315708
309,15490.0,14.9375,22380.0,90.0675,0.001223675,0.001148467,82.05451328580989,74.09875429659752,26.42883024949856,37.89606771959052
310,10790.0,20.6125,30820.0,115.3575,0.000815403,0.002827217,111.76827609060268,101.58202137007885,49.54476569318513,59.793084898728694
311,22190.0,14.5875,52300.0,91.8225,0.000592465,0.002913169,89.74895522883406,82.31920318298438,32.204830471616276,37.052555177253225
312,18570.0,17.7125,52820.0,99.8775,0.002357167,0.000815403,93.75453360858614,90.66894814447994,26.361724608083136,43.63195429291352
313,20290.0,31.0875,45620.0,112.9275,0.000963133,0.001075945,107.4414437174662,100.79596419092024,45.934779141973934,58.24238575082296
314,25030.0,21.7625,59140.0,131.1075,0.001978441,0.001046399,124.26241298894882,119.84404472121895,32.22744087400656,48.46911056781846
315,26530.0,33.5625,32020.0,105.7725,0.000288947,0.002824531000000001,102.60323874544713,89.44069474822834,49.34298973182746,53.152321950080534
316,13490.0,33.6875,54980.0,121.9725,0.002872879,0.001943523,118.56185088615302,115.80212183410333,44.91687524456677,58.844815554530044
317,23090.0,20.1875,35380.0,122.9175,0.000826147,0.002926599,118.6906084116547,107.2032018579298,37.89899629814056,44.37826966519498
318,15330.0,34.8875,49180.0,106.2675,0.001516449,0.0004957690000000001,99.76184912683988,95.96565470154064,46.99409898330953,67.80149309683605
319,13190.0,30.2375,30220.0,120.3975,0.002561303,0.001648063,113.89361489108222,108.83406882988788,41.786318118051724,56.68693292658696
320,22270.0,16.0875,28180.0,95.3775,0.000471595,0.001513763,89.24240414683601,77.21418465042626,31.244311726799708,38.945505305267375
321,27130.0,27.1625,24420.0,117.4275,0.000350725,0.001384835,108.65402895135753,91.48932305656473,42.50644660741631,50.38558649680937
322,20630.0,12.6625,21700.0,119.4075,0.000818089,0.002598907,111.9889230005345,96.11604739439446,29.344286095989617,37.13324894692528
323,16570.0,22.2375,49020.0,125.6175,0.0004903970000000001,0.002101997,122.28704009661982,111.06632617314193,55.38198348322919,65.29363494540382
324,16850.0,11.9375,20500.0,121.2975,0.002784241,0.001956953,111.03960108887577,103.12594791429314,21.59579316738359,34.06594718946536
325,21150.0,11.9625,37020.0,129.1725,0.000329237,0.002061707,123.8506277912802,105.45922579796633,44.14916456542011,53.507434491374624
326,12150.0,20.9125,56740.00000000001,112.5225,0.002746637,0.002056335,109.35160996770617,106.57813602108507,34.11785111230478,48.87030986801835
327,10890.0,23.8625,53339.99999999999,109.8225,0.000546803,0.001400951,107.02425029687402,99.83661012031439,59.29151663342901,73.00595675579893
328,29810.0,26.5625,24180.0,91.1925,0.0009980510000000002,0.001884431,85.68927403686268,77.6324552939746,33.03427785633653,37.46204257614369
329,21070.0,30.3875,28220.0,114.0075,0.001511077,0.002456549000000001,108.92707659150443,101.35615622795797,40.468009429352946,47.249648068134434
330,24130.0,23.7875,47860.0,92.8125,0.001097433,0.002220181,90.03194534048015,84.98127432840516,33.87254205149986,39.3427203737815
331,23050.0,22.5375,51340.0,112.3875,0.002864821,0.001086689,106.16489232088395,103.05906333296701,29.202387647490923,43.00101007130627
332,10870.0,16.5375,36140.0,115.5825,0.002837961,0.002099311,110.64763976724345,106.29721704521535,30.922180258334663,47.27994579784968
333,25110.0,31.9625,44540.0,124.7175,0.001180699,0.001814595,119.94385294295705,112.86558922664733,44.496657780014914,52.98405659264563
334,29310.0,31.5875,20020.0,128.2725,0.002620395,0.002198693,119.00504168753861,111.28187395917723,36.897166868715544,43.23902978227369
335,12610.0,14.0625,35900.0,124.4025,0.002461921000000001,0.001427811,117.03356771050068,111.56314313258099,29.45980110529746,50.45106172064595
336,13770.0,17.2375,34300.0,110.4975,0.001830711,0.002104683,105.57762896533018,99.55740871365714,32.17163143667989,44.366093271121315
337,20730.0,14.4875,55380.0,92.1825,0.0006757309999999999,0.002029475,89.54489588531345,82.97021698599411,32.14407865864564,39.13297376492375
338,12690.0,24.7625,57660.0,119.8125,0.0006408130000000001,0.001169955,116.13262505242312,108.68310848346391,58.45616983055311,75.2520936724153
339,16230.0,31.0625,24540.0,100.7775,0.000823461,0.000893297,92.94168037227348,84.26545357803383,44.12122504672561,55.898250868398065
340,22710.0,26.3125,45900.0,108.0675,0.001360661,0.000353411,97.8642117640652,92.88051939724289,36.295422165208436,56.808524870321094
341,19370.0,24.5125,53700.0,114.9975,0.000342667,0.001347231,111.26771516020352,100.44956270238788,54.32654023361397,64.6741205693105
342,18510.0,21.9375,46620.0,92.3175,0.002615023,0.002921227,89.90915190281095,87.18580261907545,28.976689744782107,34.99547636758297
343,20950.0,20.8125,50900.0,91.6875,0.001374091,0.000329237,83.68485940605797,79.79593810347939,30.201428990110003,49.4904136398456
344,14830.0,18.9375,52220.0,103.1175,0.002776183000000001,0.000834205,97.16434541574478,94.43385628074913,28.50923414841793,49.33214001296011
345,10670.0,31.8875,39340.0,90.2925,0.001548681,0.001916663,87.70725380446123,84.08957170364499,45.12443394261834,54.591817422359384
346,11070.0,29.6125,38300.0,109.8675,0.001744759,0.000654243,102.89526263628983,98.30376422500478,45.36935788672616,69.44062583876149
347,18330.0,24.4625,55060.0,116.7975,0.001336487,0.002007987,113.39011480697201,108.0991509943471,40.286002424600326,50.503819787322755
348,15730.0,15.8625,21380.0,111.1275,0.002725149,0.001548681,101.31951294364171,94.68804527561684,24.865486696540017,38.11786655652071
349,21050.0,15.8375,38620.0,102.8475,0.001339173,0.001191443,96.29563966679916,89.82528756426461,27.53063013314494,39.46963168176097
350,27990.0,12.1375,49340.0,98.8425,0.001500333,0.000681103,90.81613633347143,85.99184300092116,20.685182466576805,34.742332153728285
351,16610.0,17.1875,59380.0,108.9675,0.000772427,0.001253221,105.03023466999389,98.343496907717,40.95654548887268,54.97399140048299
352,13230.0,10.7375,22140.0,125.5275,0.001707155,0.001481531,114.5895492960891,104.14267131150189,28.249861109364986,46.55732358216528
353,13550.0,31.3125,36860.0,93.7575,0.002332993,0.000358783,86.073341326616,83.12939922644114,39.27101054798089,60.03619296524698
354,23170.0,24.7375,50020.0,92.3625,0.000667673,0.001723271,89.40564729391508,83.00792183842037,38.41416406238835,44.74655805250683
355,22410.0,12.2375,45020.0,132.0075,0.002196007,0.000546803,118.65934544010054,113.34685971766476,22.97002995474662,49.869187274608635
356,16670.0,28.4625,55100.0,134.3475,0.001411695,0.001199501,128.77143384171154,123.07037899988029,47.36160284513818,65.96760365447079
357,13570.0,18.1625,27620.0,120.3525,0.0009443310000000001,0.002743951000000001,115.42409725983765,103.80171294591963,41.76097574783745,51.789676268080655
358,28430.0,34.0375,40260.0,132.9525,0.001046399,0.001634633,126.8386967772692,117.94273066213344,46.649162701548164,55.368838819583914
359,21290.0,25.8125,58460.0,116.4825,0.000836891,0.001862943,113.22355280988307,106.43458433156354,44.545735108228996,53.484477120745055
360,24530.0,29.4625,48340.0,122.9625,0.002905111,0.001180699,116.41400585145789,113.11249657852301,35.93495905975129,48.84033624191113
361,21310.0,25.0875,39620.0,91.9125,0.002832589,0.001261279,86.8813467531599,84.08367387304878,30.240397466235436,39.51844848746799
362,10910.0,14.0125,35100.0,117.1575,0.002123485,0.000928215,108.81676095249344,103.32566262827174,31.632470183615737,58.40746062138459
363,25410.0,15.5375,48580.0,96.4125,0.002719777,0.002217495,92.91052938409342,89.90248350230581,21.366317159012283,28.020918850487988
364,26190.0,15.4375,39300.0,91.1025,0.002322249,0.000699905,82.90478855079755,79.29141148043533,20.848892257286934,33.06671744874046
365,16270.0,23.1375,28660.0,123.9075,0.000737509,0.000552175,111.32691260359525,99.3575666908223,44.063564244996996,66.26062165290261
366,21550.0,34.2375,28980.0,90.9225,0.001086689,0.0007992870000000001,84.3980966585608,78.78466293557364,41.73525169816293,50.443749661884056
367,28210.0,34.3125,48900.0,90.1575,0.002555931,0.000678417,84.775334876273,82.66053475589217,37.90492124409451,47.16048899668522
368,12650.0,12.7125,46300.0,110.9925,0.000337295,0.002491467,108.56392501231551,97.25222515770105,53.914033302168946,62.795371950975834
369,11390.0,22.2125,34180.0,113.6925,0.001927407,0.001242477,107.2044371643953,101.78975393989106,38.59989675469336,58.014351991997614
370,23110.0,12.2875,26180.0,116.3925,0.002539815,0.000288947,95.87302139782628,89.95450225859071,18.98828241445932,42.13761535023025
371,24290.0,25.2625,54500.0,120.1725,0.000758997,0.000925529,113.9961799458186,106.0472593270286,42.998184680678094,56.85739999580636
372,26510.0,20.1375,38140.0,95.3325,0.000541431,0.001272023,90.03798079218063,80.67786744975888,33.52772196741506,41.083830042743784
373,13670.0,26.9125,58860.0,92.7675,0.001975755,0.000538745,87.91555083221863,85.438782691987,37.418907833213154,58.16511310130039
374,21430.0,34.1875,35020.0,133.8525,0.001701783,0.000307749,117.71678433589017,111.41858515517913,44.44619094358501,70.98475867963816
375,25510.0,24.8375,33900.0,114.9525,0.001159211,0.002840647,110.77313162046545,102.1814415076239,36.26575919299199,41.801722544288
376,16910.0,34.8125,26340.0,124.5375,0.001030283,0.002717091,119.61694073406164,108.95006820554448,51.302215292818175,58.99497130318258
377,28370.0,31.2625,34260.0,109.3725,0.002811101,0.000917471,100.83696415253291,97.1458214179143,35.688037914183894,45.93756518188093
378,22170.0,34.5625,46540.0,120.8025,0.002469979,0.002064393,116.76801734079652,113.02139596415913,42.220524936151435,50.69102458616453
379,12870.0,26.1125,33260.0,105.1875,0.002738579000000001,0.002332993,101.08676592510454,97.1583677276792,36.18153508364202,46.71352288499793
380,26150.0,29.4375,26980.0,134.4825,0.001591657,0.001747445,125.5962381875911,116.05678257517343,39.2834581910779,48.505757240303865
381,16350.0,16.0375,47820.0,128.6775,0.002652627,0.0009980510000000002,120.64077455396648,116.4721481657698,28.21833194346965,51.78892119064619
382,14970.0,11.6625,35780.0,114.3225,0.001121607,0.001631947,108.33221851484086,99.64084833196893,32.41527695330859,46.67947050529898
383,25990.0,12.9625,44620.0,92.1375,0.001771619,0.000474281,82.90983639669622,78.80730518425588,20.007586915405113,35.74177114485161
384,14590.0,33.0375,46140.0,100.5975,0.002464607,0.001102805,96.14126853762173,93.41929981212093,41.57897969340843,55.5863402647372
385,24470.0,29.3375,43820.0,120.2175,0.000479653,0.002692917,117.12352150783039,105.47017876251397,50.139057715918,55.68800224901548
386,13250.0,27.4125,34540.0,132.0975,0.001274709,0.001374091,125.1687294611184,116.63768971943523,49.446902044959415,67.65656078460722
387,23650.0,17.3625,32500.0,114.4125,0.000428619,0.001081317,106.07058228352719,91.56216251785128,37.21206221469026,48.631527991858206
388,21810.0,28.1375,38100.0,109.1025,0.001588971,0.001682981,104.05718625564049,98.49994078660154,37.7807728706357,46.548883580340714
389,12430.0,27.1375,31340.0,120.7125,0.001959639,0.000920157,111.96155149076236,106.01439886935862,42.06491852734263,64.1405909691972
390,27350.0,20.5375,55180.0,133.5825,0.001554053,0.001588971,128.04858987553212,122.06332862166198,32.661725610794406,43.89271326184689
391,25950.0,34.6875,32300.0,113.5125,0.0006005229999999999,0.001540623,107.77926073489948,96.99824304683335,48.03418510156121,55.155201966646416
392,21630.0,11.4375,33860.0,117.6975,0.002290017,0.000576349,103.81296572046466,98.18219806194332,20.344354609980826,42.01320550761767
393,18970.0,13.3625,20100.0,105.1425,0.002848705,0.002625767,97.89637624822342,91.21827603688081,20.53787037727284,28.180448990037064
394,11910.0,33.3625,29340.0,95.6025,0.001032969,0.002776183000000001,92.89074654658418,86.59493387910271,48.71025996755054,55.35107007304532
395,13510.0,18.3625,50300.0,92.6775,0.000632755,0.001986499,90.31777156564948,83.89624585348844,42.095830853506584,50.81730286483457
396,27810.0,26.4375,48780.0,117.4725,0.001717899,0.002241669,113.62418441668524,108.609755225897,35.184555437620816,41.920173390711795
397,24510.0,29.6625,48540.0,124.8975,0.000447421,0.001927407,121.09971171286207,109.38309328755736,52.82527970411621,60.380835462593154
398,29210.0,27.8625,35140.0,134.5275,0.001634633,0.002682173,129.26608290473752,121.22421441526535,37.54321035821533,43.9151450343773
399,15990.0,19.3625,41540.0,121.7475,0.001116235,0.001339173,115.62805773454721,107.69986727658795,39.91659254906631,55.82070440957034
400,20010.0,26.2875,50380.0,95.5125,0.000721393,0.001922035,92.82885398427936,86.65926721446226,41.68571544745777,48.393149014218295
401,23370.0,15.0875,30100.0,114.6375,0.001382149,0.000323865,97.58283911369381,89.7276430541516,25.270563703867595,47.11276756490139
402,29730.0,26.7875,35860.0,101.0475,0.002373283,0.001006109,93.70075848006911,89.83142354897228,31.420864136007253,40.216994418457034
403,21930.0,11.7375,40140.0,121.1625,0.000914785,0.002867507,117.10057257196434,106.63602150156458,30.915076233828927,38.34644333139755
404,13610.0,16.0125,32060.0,105.0525,0.002808415000000001,0.002222867,100.06050834342744,95.61237498594562,26.4771265080351,38.14508866801623
405,21250.0,15.7625,28420.0,130.5225,0.002351795,0.002819159000000001,124.07334796431996,116.43539975299615,26.03879516835201,34.68461130626537
406,29930.0,17.3375,26020.0,101.6325,0.000587093,0.002204065,95.74562317348267,82.55040281922658,28.755039181891505,33.839076209811026
407,18690.0,26.7125,47340.0,114.1875,0.001763561,0.002722463,111.1550522717543,106.44157602245258,38.57776167530466,46.234835530154555
408,21530.0,16.3375,43780.0,97.2225,0.001011481,0.001430497,92.50547840280205,85.98165117980102,29.54284695051973,39.06113167668087
409,10370.0,22.8625,21580.0,102.4425,0.000275517,0.001626575,97.12410507806243,83.27918129935745,51.50770054380706,62.532632830078455
410,28710.0,17.9625,41060.0,111.7125,0.002032161,0.0009846210000000002,103.31681094040783,98.30958962970556,25.078316133778742,37.01826613178298
411,27850.0,27.2375,26860.0,134.8875,0.002238983,0.001881745,125.95320544189423,118.20742314135316,34.72083524447828,43.38653194285433
412,27270.0,18.7625,48180.0,97.2675,0.002451177000000001,0.001312313,92.18265665287282,88.99150513046499,24.38384064756434,33.295562364492014
413,10390.0,10.4125,29100.0,122.6925,0.001521821,0.002386713,117.07046715038052,108.28330613345332,35.04867134608946,50.798052513100515
414,29410.0,30.6375,33100.0,113.3325,0.000487711,0.002690231,109.42313166991624,96.7585112145054,44.85410364950013,49.24190767658649
